Complex ID;Source_doi;Charge;Shift;Dipole_point_q;q;Brutto;Charge_class;Geometry;Ligand;Smiles;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46
83;https://doi.org/10.1002/jcc.24461;0;-1926;3207.259533;-27.0;cis-Pt(Me 2 en) 2(benzmal);neutral;sq-pl;org;[Pt@SP1]12(OC(=O)C(C(=O)O1)Cc1ccccc1)[NH+](CC[NH+]2C)C;311.352761;310.5513006;260.7265462;259.8267953;153.6673224;153.2109535;160.2637876;159.7043261;161.5479483;160.9766163;156.5747767;157.9749946;154.203505;146.4637022;151.3702884;138.8833335;139.18545;128.6937822;126.1612145;125.9136654;31.54125189;30.83912747;25.0342599;24.74388916;24.21595755;24.34642416;24.06162774;23.21353157;23.20435174;19.70323922;20.02980214;19.9912415;19.63307811;19.41937927;19.24929238;18.39814552;18.37348635;17.45966151;17.47087056;17.39674605;0.0;0.0;0.0;0.0;0.0;0.0
84;https://doi.org/10.1002/jcc.24461;0;-1930;3201.550501;-26.0;cis-Pt(Me 4 en) 2(benzmal);neutral;sq-pl;org;[Pt@SP1]12(OC(=O)C(C(=O)O1)Cc1ccccc1)[N+](C)(CC[N+]2(C)C)C;310.4956012;310.0965367;262.4467237;260.6435467;152.7009709;152.7837162;158.2621728;158.491138;163.8178887;163.8829252;161.7348355;160.1089428;158.7835154;153.0703077;155.7825592;143.0905144;142.1258723;132.4612308;121.9864303;120.514281;113.4985007;109.7542283;26.56319351;26.11400932;25.69341362;25.69919867;25.70807049;25.09295794;25.09891181;24.7529015;24.43487894;24.07232492;23.69126449;20.21328028;20.19455122;20.1135776;19.73571444;19.8237661;19.54659956;19.5551948;18.21591684;17.69122946;17.32332691;16.63353419;15.98433368;15.35247296
85;https://doi.org/10.1002/jcc.24461;0;-1827;3337.961232;-21.0;cis-Pt(EtNH 2) 2(bumal) 2;neutral;sq-pl;org;[Pt@SP1]1(OC(=O)C(C(=O)O1)CCCC)([NH2+]CC)[NH2+]CC;309.9392785;309.4872936;257.6874228;257.5780257;154.2286694;154.0393507;161.3560444;161.0982858;151.0866874;153.5216543;148.8704841;145.4470471;145.3408873;138.7073702;110.1255538;93.15125314;74.70492433;32.03519886;31.57882611;31.55196666;29.9763952;29.46990691;28.58438206;27.43877444;23.61639378;22.7673005;21.7965689;21.49955542;19.9106618;19.17013962;18.6676254;19.37608214;19.07389583;18.66005973;17.80568945;17.06225841;15.33126071;14.16023241;12.66838981;11.33094365;11.22912825;0.0;0.0;0.0;0.0;0.0
86;https://doi.org/10.1002/jcc.24461;0;-1826;3434.341458;-21.0;cis-Pt(Me 2 NH) 2 (bumal) 2;neutral;sq-pl;org;[Pt@SP1]1(OC(=O)C(C(=O)O1)CCCC)([NH+](C)C)[NH+](C)C;309.8435359;309.2007921;259.7003209;259.6524706;154.4584682;154.1954385;162.0958925;161.7735978;152.992086;157.045881;155.3099274;148.9291694;151.5337774;150.3824301;112.2978205;95.49188982;76.15178166;33.20242524;32.2346087;32.11428025;26.30262311;25.61163604;24.80272711;24.37624599;23.78167712;23.70372662;22.90751984;22.86008958;20.27744203;19.47930881;18.82338406;19.69021674;19.53603058;19.29616107;19.19675607;17.62364433;15.51757563;14.48496234;12.90191887;11.50189501;11.45243759;0.0;0.0;0.0;0.0;0.0
87;https://doi.org/10.1002/jcc.24461;0;-1923;3495.502338;-13.0;cis-Pt(Me 2 en) 2(bumal) 2;neutral;sq-pl;org;[Pt@SP1]12([NH+](CC[NH+]1C)C)OC(=O)C(C(=O)O2)CCCC;310.9832383;309.6327191;260.2337302;259.024712;154.1307497;153.5997693;161.3613846;160.5796996;161.9973306;161.1847868;151.1786315;155.6616515;153.7974335;148.5630848;114.5200405;116.2881395;102.0584747;33.44827113;31.00602208;29.9435356;25.16951945;25.11270789;24.95219327;24.64239721;24.70471506;24.18124557;23.96531182;19.98343658;19.62546873;20.0172586;20.01598845;18.65858874;19.48616135;19.38352939;18.84433936;15.9649467;16.08768396;15.47706493;13.97979835;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88;https://doi.org/10.1002/jcc.24461;0;-1922;3497.776712;-27.0;cis-Pt(Me 4 en) 2(bumal) 2;neutral;sq-pl;org;[Pt@SP1]12([N+](CC[N+]1(C)C)(C)C)OC(=O)C(C(=O)O2)CCCC;309.8921039;309.5537696;262.6532047;262.0006583;153.8965043;153.6857125;161.176889;160.9012916;162.7419387;162.6330152;163.4617745;160.5463878;159.5111385;158.0129595;151.5505935;148.1118045;111.186954;95.35903602;75.70271693;33.16312543;26.39514379;26.17360585;25.79614682;25.6331962;25.53852433;25.42942187;25.48914525;24.96946649;24.18378169;24.10978412;20.32176825;20.20280955;20.20894473;20.07960158;19.86699102;19.79545369;19.70058678;19.13643913;18.69153399;17.64952281;15.3647582;14.56604448;12.75895007;11.43132471;11.42303656;0.0
89;https://doi.org/10.1002/jcc.24461;0;-1833;3160.715688;-0.041;cis-Pt(EtNH 2) 2(benzmal);neutral;sq-pl;org;[Pt]1([N](CC)([H])[H])(OC(C(C(O1)=O)CC2=CC=CC=C2)=O)[N](CC)([H])[H];310.2537433;309.9343966;259.7676165;257.0072799;153.7688318;153.5356877;160.7259309;160.4481578;159.1917497;156.7158765;147.4963587;151.8497931;146.3109031;141.8787324;145.7569406;139.2800921;128.7289459;128.1168161;127.3816564;103.5827894;31.75922449;31.21242244;30.71517549;29.71314436;28.62971802;23.27595371;22.95832127;23.01611089;22.95742652;22.4774895;20.0455393;19.68926504;18.50645559;19.31256599;18.21401233;18.53584408;17.58247772;17.7189147;17.5669263;16.31421921;16.35565409;14.59528791;0.0;0.0;0.0;0.0
90;https://doi.org/10.1002/jcc.24461;-2000;-1671;197.9955475;65.0;[Pt(NO 2)Cl 3 ]2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(Cl)(Cl)Cl;562.9043516;562.8821247;545.8125934;300.084462;235.9350515;235.8104369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91;https://doi.org/10.1002/jcc.24461;-2000;-1828;639.6576832;13.0;trans-[Pt(NO2 )Cl 2Br] 2-;anion;sq-pl;hal-inorg;[Pt@SP1](Cl)(N(=O)=O)(Cl)Br;1086.325749;554.2202081;554.2159901;300.5020998;236.5269647;236.5127128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92;https://doi.org/10.1002/jcc.24461;-2000;-1878;868.8094025;33.0;cis-[Pt(NO 2 )Cl 2Br]2-;anion;sq-pl;hal-inorg;[Pt@SP1](Br)(N(=O)=O)(Cl)Cl;1115.94289;558.9452556;540.3544537;300.4458151;236.4198503;236.3925888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;https://doi.org/10.1002/jcc.24461;-2000;-2057;920.5140732;-19.0;cis-[Pt(NO 2 )ClBr 2 ]2-;anion;sq-pl;hal-inorg;[Pt@SP1](Br)(Br)(N(=O)=O)Cl;1103.069805;1077.270444;550.4882912;300.5944055;236.8537261;236.8063528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;https://doi.org/10.1002/jcc.24461;-2000;-2104;312.0028078;4.0;trans-[Pt(NO2 )ClBr 2 ]2-;anion;sq-pl;hal-inorg;[Pt@SP1](Br)(Cl)(Br)N(=O)=O;1102.518032;1102.5151;535.482556;300.7708065;236.8950426;236.8575961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;https://doi.org/10.1002/jcc.24461;-2000;-2303;391.1970695;-48.0;[Pt(NO 2)Br 3] 2-;anion;sq-pl;hal-inorg;[Pt@SP1](Br)(Br)(N(=O)=O)Br;1088.771515;1088.771773;1069.312992;300.7534821;237.2035449;237.0913667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96;https://doi.org/10.1002/jcc.24461;-2000;-1797;26.41117113;13.0;trans-[Pt(NO2 )2 Cl2 ]2-;anion;sq-pl;hal-inorg;[Pt@SP1](Cl)(N(=O)=O)(Cl)N(=O)=O;555.316737;555.3125662;288.6884545;288.6887904;229.013889;229.0129176;229.0259296;229.0208914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97;https://doi.org/10.1002/jcc.24461;-2000;-1994;856.1046382;-56.0;trans-[Pt(NO2 )2 ClBr]2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(Cl)(N(=O)=O)Br;1122.649385;561.3472016;288.2140754;288.2074966;228.3191826;228.3050256;228.292994;228.297994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98;https://doi.org/10.1002/jcc.24461;-2000;-2209;1.422262106;-86.0;trans-[Pt(NO2 )2 Br2 ]2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(Br)(N(=O)=O)Br;1108.231735;1108.230096;288.3543992;288.356118;228.5941251;228.5950946;228.4938858;228.4939028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;https://doi.org/10.1002/jcc.24461;-2000;-1797;27.18427771;13.0;cis-[Pt(NO 2 )2Cl 2 ]2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(N(=O)=O)(Cl)Cl;555.3188679;555.3172818;288.6900742;288.6878225;229.0439271;229.0291121;229.0045796;228.9918687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100;https://doi.org/10.1002/jcc.24461;-2000;-1949;822.5555356;-32.0;cis-[Pt(NO 2 )2ClBr]2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(N(=O)=O)(Br)Cl;1102.715901;547.8532422;289.3772267;287.1128071;229.5616789;229.5137432;228.4182774;228.4156176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101;https://doi.org/10.1002/jcc.24461;-2000;-2120;979.5111651;-78.0;cis-[Pt(NO 2 )2Br 2] 2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(Br)(Br)N(=O)=O;1089.74848;1089.718979;287.7135406;287.714577;228.8588903;228.850921;228.8557319;228.8479588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;https://doi.org/10.1002/jcc.24461;-2000;-1949;57.77739043;-66.0;[Pt(NO 2)3 Cl] 2-;anion;sq-pl;hal-inorg;[Pt@SP1](N(=O)=O)(N(=O)=O)(Cl)N(=O)=O;560.500518;283.8214078;281.9369549;281.9350712;226.178242;226.1728317;225.6928303;225.670127;223.8944892;223.8706281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103;https://doi.org/10.1002/jcc.24461;-2000;-2187;0.521702148;-125.0;[Pt(NO2)4] 2-;anion;sq-pl;inorg;[Pt@SP1](N(=O)=O)(N(=O)=O)(N(=O)=O)N(=O)=O;279.1721817;279.1718599;279.1721519;279.1712057;223.3977191;223.3963083;223.3950241;223.3949532;223.390959;223.3909863;223.3888661;223.3888432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;https://doi.org/10.1002/ejic.202000474;2000;-2580;0.201939937;45.0;[Pt(NH3)4] 2+;cation;sq-pl;org;[Pt@SP1]([NH3+])([NH3+])([NH3+])[NH3+];262.212577;262.2105473;262.2102317;262.2089694;29.58512499;29.58447148;29.58428392;29.58407593;29.58369967;29.58342403;29.58282006;29.58196122;29.15479505;29.15385987;29.15276126;29.15147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105;https://doi.org/10.1002/ejic.202000474;1000;-2353;1525.422527;-34.0;[Pt(NH3)3Cl]+;cation;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])([NH3+])Cl;592.7365485;265.124692;265.0920822;248.4026194;31.24018773;31.23175614;29.54159252;29.50091441;29.28988711;29.24831881;28.71438286;28.3956873;28.37411246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;https://doi.org/10.1002/ejic.202000474;1000;-2492;1855.791957;-42.0;[Pt(NH3)3Br]+;cation;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])([NH3+])Br;1149.871422;263.5208805;263.7587759;247.9430255;30.61451529;30.41395907;30.41215256;29.39837092;29.39595724;28.63398726;28.5647008;28.56218845;28.19245539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107;https://doi.org/10.1002/ejic.202000474;1000;-2819;2082.872655;-97.0;[Pt(NH3)3I]+;cation;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])([NH3+])I;1609.210593;263.2855315;263.2412334;248.4651575;30.28397486;30.2822869;30.16631464;30.12968171;28.82538951;28.78719196;28.684191;28.38225493;28.339071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;https://doi.org/10.1002/ejic.202000474;0;-2101;2112.069705;-41.0;cis-[Pt(NH3)2Cl2];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])(Cl)Cl;592.9328156;592.9202229;253.5657134;253.5565986;31.06364256;31.05252612;28.42307731;28.41971844;28.41715594;28.40957042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;https://doi.org/10.1002/ejic.202000474;0;-2254;2088.590096;-67.0;cis-[Pt(NH3)2ClBr];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])(Cl)Br;1157.057639;590.1517794;249.679597;253.0126159;31.01477732;29.52371242;29.51427143;28.35005794;28.35205302;27.50652071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110;https://doi.org/10.1002/ejic.202000474;0;-2428;2059.541845;-93.0;cis-[Pt(NH3)2Br2];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])(Br)Br;1153.76364;1153.584152;248.5408574;248.7471507;29.76986693;29.44803448;29.43396724;28.18334448;28.18037789;27.33834024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111;https://doi.org/10.1002/ejic.202000474;0;-2615;2047.384079;-121.0;cis-[Pt(NH3)2ClI];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])(Cl)I;1615.191027;589.6882838;248.2671458;254.7916161;31.19659517;29.24649052;29.24131806;28.48289901;28.48110339;27.54156842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112;https://doi.org/10.1002/ejic.202000474;0;-2830;1996.272378;-151.0;cis-[Pt(NH3)2BrI];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])(Br)I;1612.014838;1151.298094;247.3844139;250.3048478;29.2128507;29.20485748;29.62371438;29.61996942;27.34852784;27.41959218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;https://doi.org/10.1002/ejic.202000474;0;-3309;1955.50152;-207.0;cis-[Pt(NH3)2I2];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])([NH3+])(I)I;1608.911281;1608.868213;248.9121216;248.8798288;29.35775056;29.34726317;29.34665764;29.34852544;27.43320953;27.41655659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114;https://doi.org/10.1039/C3DT53594K;0;-2174;5.774726215;-21.0;trans-[Pt(NH3)2Cl2];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])(Cl)([NH3+])Cl;575.8601241;575.8506055;266.8319408;266.8309499;30.50197744;30.49759965;30.21336263;30.21084612;30.20851024;30.20708452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115;https://doi.org/10.1002/ejic.202000474;0;-2293;20.86155023;-45.0;trans-[Pt(NH3)2ClBr];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])(Cl)([NH3+])Br;1128.659597;574.8222531;265.9450692;265.9435218;30.50588042;30.50575103;30.0277659;30.01565953;30.03153426;30.01946135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116;https://doi.org/10.1002/ejic.202000474;0;-2557;5.57772556;-65.0;trans-[Pt(NH3)2Br2];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])(Br)([NH3+])Br;1120.126716;1120.12351;264.8284108;264.8278574;29.90524736;29.90408272;30.08570038;30.08532128;30.09210202;30.09204292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117;https://doi.org/10.1002/ejic.202000474;0;-2999;67.05395466;-127.0;trans-[Pt(NH3)2BrI];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])(Br)([NH3+])I;1583.185109;1119.8105;264.2720786;264.2964532;29.54292854;29.92286515;29.91590144;30.03774068;30.18709797;30.17890367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118;https://doi.org/10.1002/ejic.202000474;0;-3372;2.934875828;-191.0;trans-[Pt(NH3)2I2];neutral;sq-pl;hal-org;[Pt@SP1]([NH3+])(I)([NH3+])I;1582.553689;1582.505553;263.5195471;263.5178247;29.64556341;29.64499705;30.00004018;29.99764525;29.97362402;29.97090593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;https://doi.org/10.1002/ejic.202000474;-1000;-1884;1282.595422;219.0;[Pt(NH3)Cl3]-;anion;sq-pl;hal-org;[Pt@SP1]([NH3+])(Cl)(Cl)Cl;607.9348984;587.0241235;586.6354561;252.2279558;29.097361;29.02111579;29.02213599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120;https://doi.org/10.1002/ejic.202000474;-1000;-2534;598.1436874;185.0;[Pt(NH3)Br3]-;anion;sq-pl;hal-org;[Pt@SP1]([NH3+])(Br)(Br)Br;1162.819929;1164.872661;868.0378208;288.0078315;22.36960358;30.32735547;30.0876634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121;https://doi.org/10.1002/ejic.202000474;-1000;-3298;1269.126886;55.0;trans-[Pt(NH3)ClI2]-;anion;sq-pl;hal-org;[Pt@SP1]([NH3+])(I)(Cl)I;1596.90028;1595.599831;605.3053188;245.5999487;28.03346649;28.47258087;28.4649096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122;https://doi.org/10.1002/ejic.202000474;-1000;-4250;1142.398727;-39.0;[Pt(NH3)I3]-;anion;sq-pl;hal-org;[Pt@SP1]([NH3+])(I)(I)I;1616.381895;1590.390037;1589.924432;246.5670646;28.79039187;28.18113763;28.27141361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0